recency,spend_6m,career_focus,hobby_focus,career_stage,new_user,platform,campaign_group,platform_visit,conversion,spend_next_14d
1,352.70300000000003,1,1,Early career,0,Desktop,Hobby,0,0,0.0
5,408.52500000000003,1,0,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
4,237.02900000000002,0,1,Early career,1,Mobile,Hobby,0,0,0.0
2,76.336,0,1,Mid/senior professional,1,Desktop,Career,0,0,0.0
10,38.987,0,1,Career switch,1,Desktop,Control,0,0,0.0
8,49.257000000000005,0,1,Career switch,1,Mobile,Control,0,0,0.0
9,188.03199999999998,0,1,Career switch,0,Mobile,Control,0,0,0.0
10,267.774,1,0,Early career,0,Desktop,Hobby,0,0,0.0
2,92.703,1,0,Mid/senior professional,0,Desktop,Control,0,0,0.0
1,387.517,0,1,Mid/senior professional,0,Multichannel,Control,0,0,0.0
4,349.544,0,1,Early career,1,Mobile,Career,0,0,0.0
2,309.049,1,1,Mid/senior professional,0,Desktop,Hobby,1,0,0.0
10,56.095,1,0,Mid/senior professional,0,Desktop,Career,1,0,0.0
2,441.376,1,0,Mid/senior professional,0,Desktop,Control,0,0,0.0
12,749.619,1,0,Mid/senior professional,1,Desktop,Career,0,0,0.0
11,38.987,1,0,Mid/senior professional,0,Mobile,Career,0,0,0.0
12,177.89200000000002,1,0,Early career,0,Mobile,Career,0,0,0.0
1,38.987,0,1,Career switch,0,Desktop,Career,0,0,0.0
9,391.157,0,1,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
8,517.6210000000001,1,0,Mid/senior professional,0,Desktop,Control,0,0,0.0
6,54.938,0,1,Career switch,1,Mobile,Hobby,0,0,0.0
2,48.061,1,0,Early career,1,Mobile,Control,0,0,0.0
4,240.10999999999999,1,0,Career switch,0,Desktop,Control,0,0,0.0
3,302.471,1,1,Mid/senior professional,1,Mobile,Career,0,0,0.0
11,390.598,0,1,Mid/senior professional,1,Multichannel,Hobby,0,0,0.0
12,226.72000000000003,0,1,Career switch,0,Desktop,Hobby,1,0,0.0
3,484.25,1,0,Early career,1,Desktop,Career,1,0,0.0
1,291.603,1,0,Mid/senior professional,0,Multichannel,Control,0,0,0.0
10,38.987,0,1,Mid/senior professional,1,Desktop,Career,1,0,0.0
8,267.54,0,1,Mid/senior professional,0,Mobile,Control,0,0,0.0
5,65.507,0,1,Mid/senior professional,0,Desktop,Control,0,0,0.0
2,101.95900000000002,1,0,Mid/senior professional,1,Desktop,Hobby,0,0,0.0
1,258.44,0,1,Mid/senior professional,1,Mobile,Control,0,0,0.0
9,266.487,1,1,Early career,1,Mobile,Hobby,0,0,0.0
8,105.521,0,1,Career switch,1,Mobile,Control,0,0,0.0
12,309.101,0,1,Career switch,0,Desktop,Career,0,0,0.0
3,163.176,0,1,Career switch,1,Mobile,Career,0,0,0.0
1,435.79900000000004,0,1,Early career,1,Mobile,Hobby,1,0,0.0
2,375.934,1,0,Career switch,1,Desktop,Career,0,0,0.0
1,38.987,0,1,Early career,1,Desktop,Career,0,0,0.0
2,228.917,0,1,Mid/senior professional,1,Mobile,Career,1,0,0.0
2,503.72400000000005,0,1,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
9,104.70200000000001,1,0,Career switch,1,Desktop,Control,0,0,0.0
4,477.72400000000005,0,1,Career switch,0,Mobile,Career,0,0,0.0
1,457.99,1,0,Mid/senior professional,1,Desktop,Control,0,0,0.0
1,1011.6730000000001,1,1,Mid/senior professional,1,Multichannel,Hobby,0,0,0.0
3,471.237,0,1,Career switch,0,Multichannel,Control,0,0,0.0
9,336.011,0,1,Career switch,1,Mobile,Career,0,0,0.0
6,158.522,0,1,Mid/senior professional,1,Desktop,Career,0,0,0.0
11,151.411,0,1,Mid/senior professional,1,Desktop,Career,0,0,0.0
7,350.31100000000004,0,1,Mid/senior professional,0,Multichannel,Hobby,0,0,0.0
5,231.42600000000002,0,1,Early career,1,Desktop,Career,0,0,0.0
5,452.14000000000004,1,0,Early career,0,Desktop,Control,0,0,0.0
8,446.927,1,0,Mid/senior professional,0,Desktop,Control,1,0,0.0
4,38.987,1,0,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
9,206.557,0,1,Early career,0,Mobile,Control,0,0,0.0
3,160.004,0,1,Career switch,1,Mobile,Hobby,0,0,0.0
11,242.307,1,0,Career switch,1,Desktop,Career,0,0,0.0
7,221.19500000000002,1,0,Mid/senior professional,0,Desktop,Career,0,0,0.0
11,157.768,0,1,Mid/senior professional,0,Mobile,Career,1,0,0.0
4,44.707,0,1,Mid/senior professional,1,Desktop,Hobby,0,0,0.0
3,495.417,1,0,Career switch,0,Multichannel,Career,0,0,0.0
5,111.30600000000001,1,0,Mid/senior professional,1,Mobile,Control,0,0,0.0
4,97.253,1,0,Mid/senior professional,1,Mobile,Career,0,0,0.0
9,165.776,1,0,Early career,0,Desktop,Career,0,0,0.0
3,149.292,0,1,Mid/senior professional,0,Mobile,Career,0,0,0.0
4,261.599,0,1,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
2,321.074,0,1,Career switch,0,Mobile,Career,1,0,0.0
2,164.762,1,0,Early career,1,Mobile,Control,0,0,0.0
4,115.232,0,1,Mid/senior professional,1,Mobile,Career,0,0,0.0
11,224.31500000000003,0,1,Career switch,1,Mobile,Control,0,0,0.0
3,157.703,1,0,Early career,0,Desktop,Hobby,1,0,0.0
10,117.403,1,0,Mid/senior professional,0,Mobile,Control,1,1,193.193
2,536.042,0,1,Career switch,1,Mobile,Hobby,0,0,0.0
1,1453.8940000000002,1,0,Mid/senior professional,1,Desktop,Hobby,0,0,0.0
8,91.598,0,1,Career switch,1,Mobile,Career,0,0,0.0
9,38.987,0,1,Early career,1,Desktop,Career,0,0,0.0
4,38.987,1,0,Career switch,0,Desktop,Hobby,0,0,0.0
2,284.76500000000004,0,1,Mid/senior professional,1,Multichannel,Control,0,0,0.0
4,452.348,0,1,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
9,240.838,0,1,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
1,789.1519999999999,1,1,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
4,518.115,0,1,Career switch,0,Desktop,Hobby,0,0,0.0
1,622.206,1,0,Career switch,0,Mobile,Career,1,0,0.0
6,272.961,1,1,Career switch,0,Mobile,Career,1,0,0.0
4,181.597,0,1,Career switch,1,Mobile,Control,0,0,0.0
11,168.207,0,1,Early career,1,Mobile,Hobby,0,0,0.0
2,38.987,1,0,Career switch,0,Mobile,Career,0,0,0.0
3,113.971,1,0,Mid/senior professional,0,Mobile,Control,0,0,0.0
8,232.245,0,1,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
2,325.247,1,0,Career switch,0,Multichannel,Hobby,0,0,0.0
7,376.519,0,1,Career switch,0,Mobile,Career,1,0,0.0
6,85.761,1,0,Career switch,0,Desktop,Career,0,0,0.0
10,139.139,1,0,Career switch,0,Desktop,Career,0,0,0.0
1,214.03199999999998,1,0,Mid/senior professional,0,Desktop,Control,0,0,0.0
1,41.808,1,0,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
8,100.464,0,1,Career switch,0,Mobile,Career,0,0,0.0
11,449.28000000000003,1,0,Mid/senior professional,0,Desktop,Career,0,0,0.0
5,82.147,1,0,Career switch,1,Desktop,Hobby,0,0,0.0
7,82.81,0,1,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
1,225.667,1,0,Early career,0,Mobile,Career,1,0,0.0
1,615.42,0,1,Mid/senior professional,0,Mobile,Control,0,0,0.0
9,88.63400000000001,1,0,Mid/senior professional,0,Mobile,Control,0,0,0.0
12,50.687000000000005,0,1,Mid/senior professional,1,Desktop,Career,0,0,0.0
10,211.302,1,0,Early career,1,Desktop,Career,0,0,0.0
1,496.665,1,0,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
3,170.61200000000002,0,1,Early career,0,Desktop,Career,0,0,0.0
2,715.7149999999999,1,1,Early career,1,Desktop,Career,0,0,0.0
8,55.458,1,0,Early career,1,Desktop,Hobby,0,0,0.0
2,150.969,0,1,Career switch,1,Desktop,Hobby,0,0,0.0
2,142.11599999999999,1,0,Mid/senior professional,1,Desktop,Hobby,0,0,0.0
10,76.349,0,1,Mid/senior professional,1,Mobile,Career,0,0,0.0
6,425.41200000000003,0,1,Career switch,1,Desktop,Hobby,0,0,0.0
9,123.682,1,0,Career switch,1,Desktop,Hobby,0,0,0.0
11,80.49600000000001,0,1,Career switch,1,Mobile,Career,1,0,0.0
10,334.373,0,1,Mid/senior professional,0,Mobile,Control,0,0,0.0
8,38.987,1,0,Career switch,1,Desktop,Control,0,0,0.0
1,258.7,0,1,Career switch,0,Desktop,Career,0,0,0.0
1,89.284,1,0,Career switch,0,Mobile,Hobby,0,0,0.0
9,202.319,0,1,Career switch,0,Mobile,Control,0,0,0.0
10,79.352,1,0,Early career,1,Desktop,Control,0,0,0.0
2,143.754,1,0,Mid/senior professional,1,Mobile,Career,0,0,0.0
9,38.987,1,0,Career switch,0,Mobile,Control,0,0,0.0
2,38.987,1,0,Early career,1,Mobile,Hobby,0,0,0.0
7,38.987,0,1,Mid/senior professional,0,Desktop,Career,1,0,0.0
2,971.945,0,1,Career switch,1,Desktop,Career,0,0,0.0
1,38.987,1,0,Career switch,0,Desktop,Career,0,0,0.0
3,623.87,0,1,Early career,1,Mobile,Hobby,0,0,0.0
8,269.295,1,1,Mid/senior professional,0,Multichannel,Career,1,0,0.0
2,908.6350000000001,1,0,Career switch,1,Desktop,Career,1,0,0.0
3,1497.912,1,1,Career switch,1,Desktop,Hobby,0,0,0.0
10,160.81,1,0,Mid/senior professional,0,Desktop,Career,0,0,0.0
6,328.146,1,0,Early career,0,Mobile,Control,0,0,0.0
10,96.239,0,1,Mid/senior professional,0,Mobile,Career,0,0,0.0
7,106.63900000000001,0,1,Career switch,1,Desktop,Control,0,0,0.0
2,135.798,1,0,Career switch,0,Desktop,Career,1,0,0.0
7,240.097,1,0,Career switch,1,Desktop,Hobby,0,0,0.0
10,38.987,0,1,Mid/senior professional,0,Desktop,Control,0,0,0.0
1,1167.556,0,1,Early career,1,Desktop,Control,0,0,0.0
1,439.244,0,1,Mid/senior professional,0,Mobile,Career,1,0,0.0
6,64.155,0,1,Early career,0,Desktop,Control,0,0,0.0
8,66.378,1,0,Mid/senior professional,0,Mobile,Control,0,0,0.0
10,184.26200000000003,0,1,Early career,1,Mobile,Control,0,0,0.0
9,344.16200000000003,1,0,Mid/senior professional,0,Mobile,Career,0,0,0.0
4,508.56,1,0,Career switch,0,Multichannel,Career,0,0,0.0
7,463.35900000000004,1,0,Mid/senior professional,1,Desktop,Career,0,0,0.0
6,83.33,0,1,Mid/senior professional,1,Desktop,Career,1,0,0.0
6,38.987,1,0,Early career,0,Desktop,Control,0,0,0.0
1,38.987,0,1,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
4,235.222,0,1,Mid/senior professional,0,Desktop,Career,0,0,0.0
1,246.805,0,1,Career switch,1,Desktop,Career,1,0,0.0
4,89.479,1,0,Career switch,0,Desktop,Career,0,0,0.0
1,122.33,0,1,Career switch,1,Desktop,Career,0,0,0.0
11,281.788,0,1,Early career,0,Desktop,Career,0,0,0.0
7,304.213,0,1,Early career,0,Desktop,Hobby,1,0,0.0
1,243.711,0,1,Early career,1,Mobile,Hobby,0,0,0.0
1,142.48,1,0,Early career,0,Mobile,Control,0,0,0.0
12,84.00600000000001,1,0,Mid/senior professional,1,Desktop,Control,0,0,0.0
1,87.22999999999999,0,1,Career switch,0,Desktop,Career,0,0,0.0
1,677.3389999999999,0,1,Mid/senior professional,1,Desktop,Career,0,0,0.0
1,240.578,1,0,Early career,0,Mobile,Hobby,0,0,0.0
3,474.22700000000003,1,0,Career switch,0,Multichannel,Control,0,0,0.0
1,125.125,1,0,Career switch,1,Mobile,Control,0,0,0.0
8,60.879,0,1,Mid/senior professional,0,Desktop,Career,0,0,0.0
4,38.987,0,1,Mid/senior professional,0,Desktop,Career,0,0,0.0
3,141.57000000000002,1,0,Mid/senior professional,1,Desktop,Control,0,0,0.0
7,129.415,0,1,Early career,0,Mobile,Career,1,1,199.01700000000002
10,819.9490000000001,1,1,Career switch,1,Desktop,Control,0,0,0.0
8,86.619,0,1,Career switch,0,Desktop,Hobby,0,0,0.0
2,137.592,0,1,Career switch,1,Mobile,Control,1,1,206.64800000000002
4,406.77,1,1,Career switch,0,Desktop,Control,0,0,0.0
8,411.39799999999997,1,1,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
1,1259.843,0,1,Mid/senior professional,1,Desktop,Control,0,0,0.0
10,205.946,0,1,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
2,414.206,1,0,Career switch,0,Multichannel,Control,0,0,0.0
2,38.987,1,0,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
5,379.678,0,1,Career switch,0,Mobile,Hobby,0,0,0.0
3,115.232,0,1,Career switch,0,Desktop,Hobby,0,0,0.0
11,679.8870000000001,1,0,Career switch,1,Desktop,Control,0,0,0.0
8,700.1540000000001,1,0,Career switch,1,Desktop,Hobby,0,0,0.0
11,206.323,0,1,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
2,149.68200000000002,0,1,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
1,38.987,1,0,Mid/senior professional,0,Mobile,Control,1,0,0.0
10,606.632,0,1,Career switch,0,Desktop,Hobby,0,0,0.0
3,38.987,0,1,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
8,159.133,0,1,Career switch,0,Desktop,Hobby,0,0,0.0
3,197.66500000000002,1,0,Mid/senior professional,0,Desktop,Career,0,0,0.0
10,38.987,0,1,Career switch,1,Desktop,Hobby,0,0,0.0
9,188.942,0,1,Mid/senior professional,0,Desktop,Control,0,0,0.0
10,373.854,1,0,Career switch,0,Mobile,Control,0,0,0.0
9,892.45,1,0,Career switch,1,Mobile,Hobby,0,0,0.0
9,287.053,0,1,Career switch,0,Mobile,Hobby,0,0,0.0
7,268.762,1,0,Career switch,0,Desktop,Career,1,0,0.0
1,308.1,0,1,Mid/senior professional,0,Mobile,Career,1,0,0.0
10,80.67800000000001,0,1,Mid/senior professional,0,Mobile,Career,0,0,0.0
2,790.127,0,1,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
7,38.987,1,0,Mid/senior professional,0,Mobile,Control,0,0,0.0
1,1088.165,0,1,Career switch,1,Mobile,Career,1,0,0.0
8,148.538,0,1,Early career,1,Mobile,Career,0,0,0.0
4,57.72,0,1,Mid/senior professional,1,Desktop,Career,0,0,0.0
9,291.26500000000004,1,0,Mid/senior professional,0,Mobile,Control,0,0,0.0
2,1778.101,1,1,Mid/senior professional,1,Multichannel,Control,1,0,0.0
1,500.396,1,0,Early career,0,Multichannel,Control,1,0,0.0
9,861.458,1,0,Career switch,1,Multichannel,Hobby,0,0,0.0
10,38.987,1,0,Career switch,1,Desktop,Control,0,0,0.0
4,688.3240000000001,1,0,Early career,1,Multichannel,Career,1,0,0.0
8,116.701,1,0,Career switch,0,Mobile,Career,0,0,0.0
4,65.559,0,1,Early career,1,Desktop,Hobby,0,0,0.0
1,848.7959999999999,1,0,Career switch,1,Multichannel,Career,0,0,0.0
11,148.161,1,0,Career switch,1,Mobile,Career,1,0,0.0
6,95.576,0,1,Career switch,1,Desktop,Hobby,0,0,0.0
1,516.373,0,1,Career switch,0,Desktop,Career,0,0,0.0
11,528.3330000000001,0,1,Career switch,0,Mobile,Control,0,0,0.0
5,1082.107,0,1,Career switch,1,Mobile,Career,0,0,0.0
7,38.987,1,0,Mid/senior professional,0,Mobile,Career,0,0,0.0
5,560.404,0,1,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
9,38.987,1,0,Career switch,1,Desktop,Control,0,0,0.0
1,679.146,1,0,Early career,1,Multichannel,Control,0,0,0.0
5,295.165,0,1,Mid/senior professional,0,Desktop,Career,1,0,0.0
10,108.186,1,0,Career switch,0,Desktop,Hobby,0,0,0.0
3,247.91,1,0,Mid/senior professional,1,Mobile,Career,0,0,0.0
10,239.499,1,0,Mid/senior professional,0,Desktop,Career,0,0,0.0
3,720.3170000000001,1,0,Mid/senior professional,1,Multichannel,Hobby,0,0,0.0
5,663.741,1,1,Mid/senior professional,1,Mobile,Control,1,0,0.0
1,350.714,1,0,Mid/senior professional,0,Mobile,Control,0,0,0.0
11,543.712,1,1,Mid/senior professional,0,Desktop,Career,0,0,0.0
9,101.63400000000001,1,0,Mid/senior professional,1,Mobile,Career,0,0,0.0
2,38.987,1,0,Career switch,1,Mobile,Hobby,0,0,0.0
7,38.987,0,1,Early career,0,Desktop,Hobby,0,0,0.0
8,38.987,0,1,Career switch,1,Mobile,Hobby,0,0,0.0
3,236.23600000000002,1,0,Mid/senior professional,1,Desktop,Control,0,0,0.0
5,452.29600000000005,1,1,Mid/senior professional,1,Desktop,Control,0,0,0.0
7,259.428,0,1,Mid/senior professional,0,Mobile,Control,0,0,0.0
11,38.987,1,0,Early career,0,Mobile,Control,0,0,0.0
9,226.213,1,0,Career switch,1,Mobile,Control,0,0,0.0
2,159.666,0,1,Career switch,1,Mobile,Career,0,0,0.0
5,40.664,1,0,Career switch,1,Mobile,Career,1,0,0.0
2,303.65400000000005,0,1,Mid/senior professional,0,Desktop,Career,0,0,0.0
6,381.082,0,1,Early career,0,Mobile,Control,0,0,0.0
9,402.103,1,0,Career switch,0,Mobile,Career,0,0,0.0
3,89.05,0,1,Career switch,1,Desktop,Hobby,0,0,0.0
8,38.987,1,0,Career switch,0,Desktop,Career,1,0,0.0
5,237.12,1,0,Career switch,0,Mobile,Hobby,0,0,0.0
3,77.597,1,0,Career switch,0,Mobile,Hobby,1,0,0.0
7,38.987,0,1,Mid/senior professional,0,Desktop,Control,1,0,0.0
3,38.987,0,1,Mid/senior professional,1,Mobile,Career,0,0,0.0
8,1482.117,1,0,Career switch,1,Multichannel,Career,0,0,0.0
7,693.771,0,1,Early career,1,Mobile,Career,0,0,0.0
2,260.026,0,1,Career switch,0,Multichannel,Career,0,0,0.0
12,119.99,1,0,Mid/senior professional,1,Desktop,Hobby,0,0,0.0
8,163.163,1,0,Career switch,0,Mobile,Control,0,0,0.0
6,38.987,1,0,Career switch,0,Desktop,Control,0,0,0.0
3,484.237,1,0,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
2,66.391,0,1,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
10,87.20400000000001,0,1,Career switch,0,Desktop,Career,0,0,0.0
2,185.9,1,0,Mid/senior professional,0,Mobile,Career,0,0,0.0
11,82.537,1,0,Mid/senior professional,1,Desktop,Hobby,0,0,0.0
5,432.497,1,0,Early career,0,Multichannel,Hobby,0,0,0.0
10,230.191,0,1,Career switch,1,Mobile,Control,0,0,0.0
12,123.76,0,1,Career switch,0,Mobile,Control,0,0,0.0
6,47.632000000000005,0,1,Mid/senior professional,1,Desktop,Hobby,0,0,0.0
1,224.08100000000002,1,0,Career switch,1,Mobile,Control,0,0,0.0
10,38.987,1,0,Career switch,1,Desktop,Hobby,0,0,0.0
8,95.19900000000001,1,0,Career switch,0,Desktop,Hobby,0,0,0.0
3,38.987,0,1,Career switch,1,Desktop,Hobby,1,0,0.0
6,138.32000000000002,1,0,Career switch,0,Desktop,Career,1,0,0.0
4,303.615,0,1,Mid/senior professional,0,Desktop,Control,1,0,0.0
3,38.987,1,0,Career switch,1,Desktop,Hobby,0,0,0.0
1,373.269,1,0,Mid/senior professional,0,Multichannel,Career,0,0,0.0
3,38.987,0,1,Career switch,1,Mobile,Career,0,0,0.0
11,380.96500000000003,0,1,Mid/senior professional,0,Desktop,Hobby,1,0,0.0
10,38.987,0,1,Career switch,0,Mobile,Control,0,0,0.0
5,493.285,1,1,Career switch,0,Multichannel,Hobby,0,0,0.0
1,459.485,1,0,Career switch,0,Desktop,Career,0,0,0.0
2,354.406,1,0,Mid/senior professional,1,Mobile,Career,0,0,0.0
1,466.245,0,1,Career switch,0,Desktop,Career,0,0,0.0
1,584.389,1,0,Mid/senior professional,0,Multichannel,Career,0,0,0.0
5,136.929,0,1,Career switch,0,Mobile,Hobby,1,0,0.0
8,600.4050000000001,1,0,Career switch,0,Mobile,Control,0,0,0.0
5,42.83500000000001,0,1,Mid/senior professional,1,Desktop,Hobby,0,0,0.0
10,312.351,0,1,Career switch,1,Desktop,Career,0,0,0.0
5,260.208,0,1,Mid/senior professional,0,Mobile,Control,0,0,0.0
4,690.1310000000001,1,0,Career switch,1,Multichannel,Control,0,0,0.0
5,716.04,0,1,Mid/senior professional,1,Multichannel,Hobby,1,0,0.0
9,38.987,1,0,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
1,38.987,1,0,Career switch,0,Mobile,Control,0,0,0.0
2,114.647,1,0,Mid/senior professional,0,Mobile,Control,0,0,0.0
9,82.446,0,1,Mid/senior professional,1,Desktop,Career,0,0,0.0
3,92.911,0,1,Early career,0,Mobile,Career,0,0,0.0
7,123.04500000000002,0,1,Early career,1,Desktop,Hobby,0,0,0.0
11,950.651,1,1,Career switch,1,Multichannel,Hobby,0,0,0.0
9,352.04,0,1,Career switch,0,Desktop,Hobby,1,0,0.0
2,379.678,0,1,Career switch,1,Desktop,Hobby,1,0,0.0
8,113.25600000000001,0,1,Mid/senior professional,1,Mobile,Career,0,0,0.0
7,454.64900000000006,1,0,Early career,0,Desktop,Career,0,0,0.0
8,38.987,0,1,Early career,0,Mobile,Career,0,0,0.0
10,296.153,1,0,Mid/senior professional,0,Desktop,Control,0,0,0.0
9,128.609,1,0,Career switch,0,Mobile,Control,1,0,0.0
2,404.729,1,1,Career switch,0,Desktop,Hobby,0,0,0.0
5,249.41800000000003,0,1,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
5,301.665,1,1,Mid/senior professional,1,Desktop,Career,1,0,0.0
11,263.64000000000004,0,1,Mid/senior professional,1,Desktop,Career,0,0,0.0
3,84.37,0,1,Career switch,1,Desktop,Hobby,0,0,0.0
3,225.00400000000002,0,1,Career switch,1,Mobile,Hobby,0,0,0.0
4,38.987,0,1,Career switch,1,Mobile,Hobby,0,0,0.0
7,58.30500000000001,1,0,Mid/senior professional,0,Mobile,Career,0,0,0.0
10,308.32099999999997,1,1,Early career,1,Desktop,Control,0,0,0.0
7,1160.055,1,1,Early career,1,Mobile,Hobby,0,0,0.0
7,457.79499999999996,1,1,Career switch,1,Multichannel,Career,1,0,0.0
3,295.204,0,1,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
9,151.073,0,1,Mid/senior professional,0,Desktop,Control,0,0,0.0
1,1186.419,1,1,Career switch,1,Multichannel,Hobby,0,0,0.0
1,1108.926,1,1,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
5,229.24200000000002,0,1,Early career,0,Mobile,Control,0,0,0.0
3,243.49,1,0,Mid/senior professional,0,Desktop,Control,1,1,98.033
2,879.3720000000001,1,0,Early career,1,Mobile,Career,0,0,0.0
2,289.172,1,0,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
10,72.319,1,0,Mid/senior professional,1,Desktop,Career,0,0,0.0
5,414.713,1,0,Career switch,0,Multichannel,Hobby,0,0,0.0
6,725.4649999999999,0,1,Career switch,1,Mobile,Career,0,0,0.0
6,814.9440000000001,1,1,Career switch,1,Desktop,Hobby,1,0,0.0
2,1145.846,1,1,Mid/senior professional,1,Multichannel,Hobby,0,0,0.0
11,143.273,0,1,Mid/senior professional,1,Desktop,Hobby,0,0,0.0
3,48.528999999999996,0,1,Mid/senior professional,1,Desktop,Control,0,0,0.0
10,737.087,0,1,Mid/senior professional,1,Multichannel,Hobby,0,0,0.0
10,40.846000000000004,1,0,Mid/senior professional,0,Desktop,Career,0,0,0.0
1,359.09900000000005,1,1,Mid/senior professional,0,Mobile,Career,1,0,0.0
1,476.50200000000007,0,1,Mid/senior professional,0,Desktop,Hobby,1,0,0.0
11,159.328,0,1,Early career,0,Mobile,Career,0,0,0.0
11,292.409,1,1,Mid/senior professional,0,Multichannel,Hobby,1,0,0.0
8,210.54800000000003,1,0,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
6,270.79,1,0,Mid/senior professional,1,Desktop,Hobby,0,0,0.0
7,38.987,0,1,Career switch,1,Mobile,Hobby,0,0,0.0
7,585.741,0,1,Early career,0,Desktop,Hobby,0,0,0.0
7,38.987,1,0,Early career,1,Mobile,Hobby,0,0,0.0
2,257.55600000000004,1,0,Career switch,0,Mobile,Hobby,0,0,0.0
2,45.058,1,0,Mid/senior professional,0,Mobile,Control,0,0,0.0
6,298.558,0,1,Career switch,1,Mobile,Hobby,0,0,0.0
10,604.4870000000001,0,1,Career switch,0,Desktop,Career,0,0,0.0
9,38.987,1,0,Early career,0,Desktop,Control,0,0,0.0
10,136.123,0,1,Career switch,1,Mobile,Hobby,1,0,0.0
9,169.052,0,1,Early career,0,Mobile,Hobby,0,0,0.0
4,847.7170000000001,1,0,Mid/senior professional,1,Multichannel,Control,1,0,0.0
3,155.97400000000002,0,1,Career switch,0,Mobile,Control,0,0,0.0
6,62.049,1,0,Early career,1,Desktop,Control,0,0,0.0
4,575.289,1,0,Career switch,1,Desktop,Control,0,0,0.0
1,147.654,1,0,Mid/senior professional,1,Mobile,Career,0,0,0.0
7,95.44600000000001,0,1,Mid/senior professional,0,Desktop,Control,0,0,0.0
12,161.096,0,1,Mid/senior professional,1,Desktop,Hobby,0,0,0.0
9,155.961,1,0,Career switch,1,Mobile,Control,0,0,0.0
9,94.107,1,0,Career switch,1,Desktop,Hobby,0,0,0.0
9,200.56400000000002,0,1,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
2,232.921,0,1,Career switch,0,Mobile,Career,0,0,0.0
3,38.987,0,1,Career switch,0,Mobile,Hobby,0,0,0.0
4,38.987,0,1,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
8,40.17,1,0,Career switch,0,Desktop,Hobby,0,0,0.0
7,379.01500000000004,1,0,Career switch,0,Desktop,Control,0,0,0.0
2,252.35600000000002,1,0,Early career,0,Mobile,Career,0,0,0.0
3,1032.759,1,0,Mid/senior professional,1,Desktop,Hobby,0,0,0.0
10,289.146,0,1,Career switch,0,Mobile,Career,0,0,0.0
12,129.11599999999999,1,0,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
1,38.987,1,0,Mid/senior professional,0,Mobile,Career,0,0,0.0
11,38.987,0,1,Career switch,0,Mobile,Hobby,0,0,0.0
6,1014.6110000000001,1,1,Mid/senior professional,1,Multichannel,Hobby,0,0,0.0
7,89.869,0,1,Early career,0,Desktop,Control,0,0,0.0
9,38.987,0,1,Mid/senior professional,0,Desktop,Control,0,0,0.0
6,179.30900000000003,0,1,Career switch,1,Mobile,Hobby,0,0,0.0
1,38.987,0,1,Early career,0,Desktop,Career,0,0,0.0
5,189.124,0,1,Mid/senior professional,1,Desktop,Hobby,0,0,0.0
4,38.987,0,1,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
